"NAME","UNITS","SCALE","FREQUENCY","DATE","VALUE","KEY_ID"
AIR_RTMFM_D11,Ton Miles,1,M,2007-03-01,3384303.0,2578
AIR_RTMFM_D11,Ton Miles,1,M,2007-04-01,3269316.0,2579
AIR_RTMFM_D11,Ton Miles,1,M,2007-05-01,3319338.0,2580
AIR_RTMFM_D11,Ton Miles,1,M,2007-06-01,3270830.0,2581
AIR_RTMFM_D11,Ton Miles,1,M,2007-07-01,3290771.0,2582
AIR_RTMFM_D11,Ton Miles,1,M,2007-08-01,3351973.0,2583
AIR_RTMFM_D11,Ton Miles,1,M,2007-09-01,3343943.0,2584
AIR_RTMFM_D11,Ton Miles,1,M,2007-10-01,3317167.0,2585
AIR_RTMFM_D11,Ton Miles,1,M,2007-11-01,3324876.0,2586
AIR_RTMFM_D11,Ton Miles,1,M,2007-12-01,3306144.0,2587
AIR_RTMFM_D11,Ton Miles,1,M,2008-01-01,3368768.0,2588
AIR_RTMFM_D11,Ton Miles,1,M,2008-02-01,3290323.0,2589
AIR_RTMFM_D11,Ton Miles,1,M,2008-03-01,3249088.0,2590
AIR_RTMFM_D11,Ton Miles,1,M,2008-04-01,3352153.0,2591
AIR_RTMFM_D11,Ton Miles,1,M,2008-05-01,3288496.0,2592
AIR_RTMFM_D11,Ton Miles,1,M,2008-06-01,3091127.0,2593
AIR_RTMFM_D11,Ton Miles,1,M,2008-07-01,3125772.0,2594
AIR_RTMFM_D11,Ton Miles,1,M,2008-08-01,3071560.0,2595
AIR_RTMFM_D11,Ton Miles,1,M,2008-09-01,2966347.0,2596
AIR_RTMFM_D11,Ton Miles,1,M,2008-10-01,2927744.0,2597
AIR_RTMFM_D11,Ton Miles,1,M,2008-11-01,2609997.0,2598
AIR_RTMFM_D11,Ton Miles,1,M,2008-12-01,2513527.0,2599
AIR_RTMFM_D11,Ton Miles,1,M,2009-01-01,2489508.0,2600
AIR_RTMFM_D11,Ton Miles,1,M,2009-02-01,2547673.0,2601
AIR_RTMFM_D11,Ton Miles,1,M,2009-03-01,2349900.0,2602
AIR_RTMFM_D11,Ton Miles,1,M,2009-04-01,2473077.0,2603
AIR_RTMFM_D11,Ton Miles,1,M,2009-05-01,2462251.0,2604
AIR_RTMFM_D11,Ton Miles,1,M,2009-06-01,2586780.0,2605
AIR_RTMFM_D11,Ton Miles,1,M,2009-07-01,2631771.0,2606
AIR_RTMFM_D11,Ton Miles,1,M,2009-08-01,2644967.0,2607
AIR_RTMFM_D11,Ton Miles,1,M,2009-09-01,2753067.0,2608
AIR_RTMFM_D11,Ton Miles,1,M,2009-10-01,2857875.0,2609
AIR_RTMFM_D11,Ton Miles,1,M,2009-11-01,2896510.0,2610
AIR_RTMFM_D11,Ton Miles,1,M,2009-12-01,2942954.0,2611
AIR_RTMFM_D11,Ton Miles,1,M,2010-01-01,2898547.0,2612
AIR_RTMFM_D11,Ton Miles,1,M,2010-02-01,2980652.0,2613
AIR_RTMFM_D11,Ton Miles,1,M,2010-03-01,2855364.0,2614
AIR_RTMFM_D11,Ton Miles,1,M,2010-04-01,2992976.0,2615
AIR_RTMFM_D11,Ton Miles,1,M,2010-05-01,3109758.0,2616
AIR_RTMFM_D11,Ton Miles,1,M,2010-06-01,3101284.0,2617
AIR_RTMFM_D11,Ton Miles,1,M,2010-07-01,3096741.0,2618
AIR_RTMFM_D11,Ton Miles,1,M,2010-08-01,3082453.0,2619
AIR_RTMFM_D11,Ton Miles,1,M,2010-09-01,3107271.0,2620
AIR_RTMFM_D11,Ton Miles,1,M,2010-10-01,3130726.0,2621
AIR_RTMFM_D11,Ton Miles,1,M,2010-11-01,3081048.0,2622
AIR_RTMFM_D11,Ton Miles,1,M,2010-12-01,3090576.0,2623
AIR_RTMFM_D11,Ton Miles,1,M,2011-01-01,3146030.0,2624
AIR_RTMFM_D11,Ton Miles,1,M,2011-02-01,3095695.0,2625
AIR_RTMFM_D11,Ton Miles,1,M,2011-03-01,3181608.0,2626
AIR_RTMFM_D11,Ton Miles,1,M,2011-04-01,3209756.0,2627
AIR_RTMFM_D11,Ton Miles,1,M,2011-05-01,3087167.0,2628
AIR_RTMFM_D11,Ton Miles,1,M,2011-06-01,3049764.0,2629
AIR_RTMFM_D11,Ton Miles,1,M,2011-07-01,3098606.0,2630
AIR_RTMFM_D11,Ton Miles,1,M,2011-08-01,3072052.0,2631
AIR_RTMFM_D11,Ton Miles,1,M,2011-09-01,3044817.0,2632
AIR_RTMFM_D11,Ton Miles,1,M,2011-10-01,3002526.0,2633
AIR_RTMFM_D11,Ton Miles,1,M,2011-11-01,3012927.0,2634
AIR_RTMFM_D11,Ton Miles,1,M,2011-12-01,3057300.0,2635
AIR_RTMFM_D11,Ton Miles,1,M,2012-01-01,2882288.0,2636
AIR_RTMFM_D11,Ton Miles,1,M,2012-02-01,3152021.0,2637
AIR_RTMFM_D11,Ton Miles,1,M,2012-03-01,3105046.0,2638
AIR_RTMFM_D11,Ton Miles,1,M,2012-04-01,3020428.0,2639
AIR_RTMFM_D11,Ton Miles,1,M,2012-05-01,3108525.0,2640
AIR_RTMFM_D11,Ton Miles,1,M,2012-06-01,3092499.0,2641
AIR_RTMFM_D11,Ton Miles,1,M,2012-07-01,3011456.0,2642
AIR_RTMFM_D11,Ton Miles,1,M,2012-08-01,3025526.0,2643
AIR_RTMFM_D11,Ton Miles,1,M,2012-09-01,3042116.0,2644
AIR_RTMFM_D11,Ton Miles,1,M,2012-10-01,2813384.0,2645
AIR_RTMFM_D11,Ton Miles,1,M,2012-11-01,2989000.0,2646
AIR_RTMFM_D11,Ton Miles,1,M,2012-12-01,2878929.0,2647
AIR_RTMFM_D11,Ton Miles,1,M,2013-01-01,3010112.0,2648
AIR_RTMFM_D11,Ton Miles,1,M,2013-02-01,2994281.0,2649
AIR_RTMFM_D11,Ton Miles,1,M,2013-03-01,2937437.0,2650
AIR_RTMFM_D11,Ton Miles,1,M,2013-04-01,2892953.0,2651
AIR_RTMFM_D11,Ton Miles,1,M,2013-05-01,2838889.0,2652
AIR_RTMFM_D11,Ton Miles,1,M,2013-06-01,2902214.0,2653
AIR_RTMFM_D11,Ton Miles,1,M,2013-07-01,2854049.0,2654
AIR_RTMFM_D11,Ton Miles,1,M,2013-08-01,2919051.0,2655
AIR_RTMFM_D11,Ton Miles,1,M,2013-09-01,2832822.0,2656
AIR_RTMFM_D11,Ton Miles,1,M,2013-10-01,2887417.0,2657
AIR_RTMFM_D11,Ton Miles,1,M,2013-11-01,2836905.0,2658
AIR_RTMFM_D11,Ton Miles,1,M,2013-12-01,2929693.0,2659
AIR_RTMFM_D11,Ton Miles,1,M,2014-01-01,2884356.0,2660
AIR_RTMFM_D11,Ton Miles,1,M,2014-02-01,2843260.0,2661
AIR_RTMFM_D11,Ton Miles,1,M,2014-03-01,2904421.0,2662
AIR_RTMFM_D11,Ton Miles,1,M,2014-04-01,2932037.0,2663
AIR_RTMFM_D11,Ton Miles,1,M,2014-05-01,3027153.0,2664
AIR_RTMFM_D11,Ton Miles,1,M,2014-06-01,2953877.0,2665
AIR_RTMFM_D11,Ton Miles,1,M,2014-07-01,3066141.0,2666
AIR_RTMFM_D11,Ton Miles,1,M,2014-08-01,3009511.0,2667
AIR_RTMFM_D11,Ton Miles,1,M,2014-09-01,2920819.0,2668
AIR_RTMFM_D11,Ton Miles,1,M,2014-10-01,2990020.0,2669
AIR_RTMFM_D11,Ton Miles,1,M,2014-11-01,3018692.0,2670
AIR_RTMFM_D11,Ton Miles,1,M,2014-12-01,3022826.0,2671
AIR_RTMFM_D11,Ton Miles,1,M,2015-01-01,3030184.0,2672
AIR_RTMFM_D11,Ton Miles,1,M,2015-02-01,3243968.0,2673
AIR_RTMFM_D11,Ton Miles,1,M,2015-03-01,3000760.0,2674
AIR_RTMFM_D11,Ton Miles,1,M,2015-04-01,3058590.0,2675
AIR_RTMFM_D11,Ton Miles,1,M,2015-05-01,2997019.0,2676
AIR_RTMFM_D11,Ton Miles,1,M,2015-06-01,2957363.0,2677
AIR_RTMFM_D11,Ton Miles,1,M,2015-07-01,2982756.0,2678
AIR_RTMFM_D11,Ton Miles,1,M,2015-08-01,2930351.0,2679
AIR_RTMFM_D11,Ton Miles,1,M,2015-09-01,3013809.0,2680
AIR_RTMFM_D11,Ton Miles,1,M,2015-10-01,3009924.0,2681
AIR_RTMFM_D11,Ton Miles,1,M,2015-11-01,2984738.0,2682
AIR_RTMFM_D11,Ton Miles,1,M,2015-12-01,3018783.0,2683
AIR_RTMFM_D11,Ton Miles,1,M,2016-01-01,3021541.0,2684
AIR_RTMFM_D11,Ton Miles,1,M,2016-02-01,2927447.0,2685
AIR_RTMFM_D11,Ton Miles,1,M,2016-03-01,2995002.0,2686
AIR_RTMFM_D11,Ton Miles,1,M,2016-04-01,3025336.0,2687
AIR_RTMFM_D11,Ton Miles,1,M,2016-05-01,2978443.0,2688
AIR_RTMFM_D11,Ton Miles,1,M,2016-06-01,3051379.0,2689
AIR_RTMFM_D11,Ton Miles,1,M,2016-07-01,3047111.0,2690
AIR_RTMFM_D11,Ton Miles,1,M,2016-08-01,3086591.0,2691
AIR_RTMFM_D11,Ton Miles,1,M,2016-09-01,3140518.0,2692
AIR_RTMFM_D11,Ton Miles,1,M,2016-10-01,3174781.0,2693
AIR_RTMFM_D11,Ton Miles,1,M,2016-11-01,3233934.0,2694
AIR_RTMFM_D11,Ton Miles,1,M,2016-12-01,3215123.0,2695
AIR_RTMFM_D11,Ton Miles,1,M,2017-01-01,3193270.0,2696
AIR_RTMFM_D11,Ton Miles,1,M,2017-02-01,3242047.0,2697
AIR_RTMFM_D11,Ton Miles,1,M,2017-03-01,3295490.0,2698
AIR_RTMFM_D11,Ton Miles,1,M,2017-04-01,3309854.0,2699
AIR_RTMFM_D11,Ton Miles,1,M,2017-05-01,3361101.0,2700
AIR_RTMFM_D11,Ton Miles,1,M,2017-06-01,3431944.0,2701
AIR_RTMFM_D11,Ton Miles,1,M,2017-07-01,3465295.0,2702
AIR_RTMFM_D11,Ton Miles,1,M,2017-08-01,3519424.0,2703
AIR_RTMFM_D11,Ton Miles,1,M,2017-09-01,3521404.0,2704
AIR_RTMFM_D11,Ton Miles,1,M,2017-10-01,3497543.0,2705
AIR_RTMFM_D11,Ton Miles,1,M,2017-11-01,3654547.0,2706
AIR_RTMFM_D11,Ton Miles,1,M,2017-12-01,3587776.0,2707
AIR_RTMFM_D11,Ton Miles,1,M,2018-01-01,3601978.0,2708
AIR_RTMFM_D11,Ton Miles,1,M,2018-02-01,3716698.0,2709
AIR_RTMFM_D11,Ton Miles,1,M,2018-03-01,3687967.0,2710
AIR_RTMFM_D11,Ton Miles,1,M,2018-04-01,3538841.0,2711
AIR_RTMFM_D11,Ton Miles,1,M,2018-05-01,3700082.0,2712
AIR_RTMFM_D11,Ton Miles,1,M,2018-06-01,3696943.0,2713
AIR_RTMFM_D11,Ton Miles,1,M,2018-07-01,3637952.0,2714
AIR_RTMFM_D11,Ton Miles,1,M,2018-08-01,3642341.0,2715
AIR_RTMFM_D11,Ton Miles,1,M,2018-09-01,3732930.0,2716
AIR_RTMFM_D11,Ton Miles,1,M,2018-10-01,3692881.0,2717
AIR_RTMFM_D11,Ton Miles,1,M,2018-11-01,3627342.0,2718
AIR_RTMFM_D11,Ton Miles,1,M,2018-12-01,3630231.0,2719
AIR_RTMFM_D11,Ton Miles,1,M,2019-01-01,3701647.0,2720
AIR_RTMFM_D11,Ton Miles,1,M,2019-02-01,3656293.0,2721
AIR_RTMFM_D11,Ton Miles,1,M,2019-03-01,3675925.0,2722
AIR_RTMFM_D11,Ton Miles,1,M,2019-04-01,3642469.0,2723
AIR_RTMFM_D11,Ton Miles,1,M,2019-05-01,3674313.0,2724
AIR_RTMFM_D11,Ton Miles,1,M,2019-06-01,3608320.0,2725
AIR_RTMFM_D11,Ton Miles,1,M,2019-07-01,3608785.0,2726
AIR_RTMFM_D11,Ton Miles,1,M,2019-08-01,3659267.0,2727
AIR_RTMFM_D11,Ton Miles,1,M,2019-09-01,3545135.0,2728
AIR_RTMFM_D11,Ton Miles,1,M,2019-10-01,3597654.0,2729
AIR_RTMFM_D11,Ton Miles,1,M,2019-11-01,3592243.0,2730
AIR_RTMFM_D11,Ton Miles,1,M,2019-12-01,3556580.0,2731
AIR_RTMFM_D11,Ton Miles,1,M,2020-01-01,3543247.0,2732
AIR_RTMFM_D11,Ton Miles,1,M,2020-02-01,3486782.0,2733
AIR_RTMFM_D11,Ton Miles,1,M,2020-03-01,3475496.0,2734
AIR_RTMFM_D11,Ton Miles,1,M,2020-04-01,3486610.0,2735
AIR_RTMFM_D11,Ton Miles,1,M,2020-05-01,3777105.0,2736
AIR_RTMFM_D11,Ton Miles,1,M,2020-06-01,3877942.0,2737
AIR_RTMFM_D11,Ton Miles,1,M,2020-07-01,3988509.0,2738
AIR_RTMFM_D11,Ton Miles,1,M,2020-08-01,4018483.0,2739
AIR_RTMFM_D11,Ton Miles,1,M,2020-09-01,4113409.0,2740
AIR_RTMFM_D11,Ton Miles,1,M,2020-10-01,4118230.0,2741
AIR_RTMFM_D11,Ton Miles,1,M,2020-11-01,4189970.0,2742
AIR_RTMFM_D11,Ton Miles,1,M,2020-12-01,4154022.0,2743
AIR_RTMFM_D11,Ton Miles,1,M,2021-01-01,4353570.0,2744
AIR_RTMFM_D11,Ton Miles,1,M,2021-02-01,4345176.0,2745
AIR_RTMFM_D11,Ton Miles,1,M,2021-03-01,4446103.0,2746
AIR_RTMFM_D11,Ton Miles,1,M,2021-04-01,4543841.0,2747
AIR_RTMFM_D11,Ton Miles,1,M,2021-05-01,4382471.0,2748
AIR_RTMFM_D11,Ton Miles,1,M,2021-06-01,4414055.0,2749
AIR_RTMFM_D11,Ton Miles,1,M,2021-07-01,4384744.0,2750
AIR_RTMFM_D11,Ton Miles,1,M,2021-08-01,4307070.0,2751
AIR_RTMFM_D11,Ton Miles,1,M,2021-09-01,4318164.0,2752
AIR_RTMFM_D11,Ton Miles,1,M,2021-10-01,4359311.0,2753
AIR_RTMFM_D11,Ton Miles,1,M,2021-11-01,4211394.0,2754
AIR_RTMFM_D11,Ton Miles,1,M,2021-12-01,4465758.0,2755
AIR_RTMFM_D11,Ton Miles,1,M,2022-01-01,4417712.0,2756
AIR_RTMFM_D11,Ton Miles,1,M,2022-02-01,4729074.0,2757
AIR_RTMFM_D11,Ton Miles,1,M,2022-03-01,4467032.0,2758
AIR_RTMFM_D11,Ton Miles,1,M,2022-04-01,4445941.0,2759
AIR_RTMFM_D11,Ton Miles,1,M,2022-05-01,4287639.0,2760
AIR_RTMFM_D11,Ton Miles,1,M,2022-06-01,4204610.0,2761
AIR_RTMFM_D11,Ton Miles,1,M,2022-07-01,4190326.0,2762
AIR_RTMFM_D11,Ton Miles,1,M,2022-08-01,4202675.0,2763
AIR_RTMFM_D11,Ton Miles,1,M,2022-09-01,4177206.0,2764
AIR_RTMFM_D11,Ton Miles,1,M,2022-10-01,4108224.0,2765
AIR_RTMFM_D11,Ton Miles,1,M,2022-11-01,4041316.0,2766
AIR_RTMFM_D11,Ton Miles,1,M,2022-12-01,4016618.0,2767
AIR_RTMFM_D11,Ton Miles,1,M,2023-01-01,3674219.0,2768
ASM,thousands,1,M,2000-01-01,76.0,2769
ASM,thousands,1,M,2000-03-01,80308539,2772
ASM,thousands,1,M,2000-03-01,80308556,2773
ASM,thousands,1,M,2000-03-01,80308551,2774
ASM,thousands,3,M,2021-03-01,76200.0,3841
ASM,thousands,1,M,2023-05-16,27.0,3842
ASM,thousands,2,M,2023-05-15,28.0,3843
ASM2,thousands,1,M,2023-05-17,506.0,40
